FECHA,confirmed,deaths,estimation,ratio,new confirmed,new deaths,new estimated,new ratio,new confirmed (7d),new deaths (7d),new estimated (7d),new ratio (7d)
2020-01-01,0,0,0.0,,0,0,0.0,,,,0.0,
2020-01-02,0,0,0.0,,0,0,0.0,,,,0.0,
2020-01-03,0,0,0.0,,0,0,0.0,,,,0.0,
2020-01-04,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-05,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-06,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-07,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-08,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-09,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-10,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-11,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-12,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-13,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-14,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-15,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-16,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-17,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-18,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-19,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-20,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-21,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-22,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-23,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-24,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-25,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-26,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-27,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-28,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-29,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-30,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-01-31,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-01,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-02,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-03,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-04,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-05,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-06,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-07,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-08,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-09,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-10,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-11,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-12,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-13,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-14,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-15,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-16,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-17,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-18,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-19,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-20,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-21,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-22,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-23,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-24,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-25,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-26,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-27,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-28,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-29,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-03-01,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-03-02,0,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-03-03,0,0,0.0,,0,0,0.0,,0.14285714285714285,0.0,0.0,
2020-03-04,0,0,0.0,,0,0,0.0,,0.14285714285714285,0.0,0.0,
2020-03-05,0,0,0.0,,0,0,0.0,,0.14285714285714285,0.0,0.0,
2020-03-06,1,0,0.0,,1,0,0.0,,0.2857142857142857,0.0,0.0,
2020-03-07,1,0,0.0,,0,0,0.0,,0.42857142857142855,0.0,0.0,
2020-03-08,1,0,0.0,,0,0,0.0,,0.5714285714285714,0.0,14.285714285714285,0.04
2020-03-09,2,0,0.0,,1,0,0.0,,1.2857142857142858,0.0,14.285714285714285,0.09000000000000001
2020-03-10,3,0,0.0,,1,0,0.0,,1.2857142857142858,0.0,14.285714285714285,0.09000000000000001
2020-03-11,4,0,100.0,0.04,1,0,100.0,0.01,1.5714285714285714,0.0,42.857142857142854,0.03666666666666667
2020-03-12,9,0,100.0,0.09,5,0,0.0,,1.5714285714285714,0.0,42.857142857142854,0.03666666666666667
2020-03-13,10,0,100.0,0.1,1,0,0.0,,1.8571428571428572,0.0,85.71428571428571,0.021666666666666667
2020-03-14,12,0,300.0,0.04,2,0,200.0,0.01,2.142857142857143,0.0,85.71428571428571,0.025
2020-03-15,12,0,300.0,0.04,0,0,0.0,,3.4285714285714284,0.0,85.71428571428571,0.04
2020-03-16,15,0,600.0,0.025,3,0,300.0,0.01,4.285714285714286,0.0,100.0,0.04285714285714286
2020-03-17,18,0,600.0,0.03,3,0,0.0,,5.285714285714286,0.0,114.28571428571428,0.04625
2020-03-18,28,0,700.0,0.04,10,0,100.0,0.1,7.0,0.14285714285714285,85.71428571428571,0.08166666666666668
2020-03-19,39,0,800.0,0.04875,11,0,100.0,0.11,8.428571428571429,0.14285714285714285,114.28571428571428,0.07375000000000001
2020-03-20,47,0,900.0,0.052222222222222225,8,0,100.0,0.08,9.285714285714286,0.14285714285714285,114.28571428571428,0.08125000000000002
2020-03-21,61,1,900.0,0.06777777777777778,14,1,0.0,,13.285714285714286,0.42857142857142855,157.14285714285714,0.08454545454545455
2020-03-22,71,1,1100.0,0.06454545454545454,10,0,200.0,0.05,17.857142857142858,0.42857142857142855,157.14285714285714,0.11363636363636365
2020-03-23,80,1,1400.0,0.05714285714285714,9,0,300.0,0.03,21.285714285714285,0.8571428571428571,214.28571428571428,0.09933333333333333
2020-03-24,111,3,1700.0,0.06529411764705882,31,2,300.0,0.10333333333333333,23.714285714285715,0.8571428571428571,242.85714285714283,0.09764705882352942
2020-03-25,153,3,1800.0,0.085,42,0,100.0,0.42,23.428571428571427,0.8571428571428571,300.0,0.07809523809523809
2020-03-26,188,6,2300.0,0.0817391304347826,35,3,500.0,0.07,24.714285714285715,1.0,342.85714285714283,0.07208333333333335
2020-03-27,213,6,2600.0,0.08192307692307692,25,0,300.0,0.08333333333333333,26.571428571428573,1.1428571428571428,328.57142857142856,0.08086956521739132
2020-03-28,225,7,3000.0,0.075,12,1,400.0,0.03,25.142857142857142,0.8571428571428571,328.57142857142856,0.07652173913043478
